Entubadora,PX06914,"2018-06-14 10:06:30","2018-06-14 11:16:45",1117.64,1117.64,0
Entubadora,PX05081,"2018-06-14 11:23:55","2018-06-14 11:38:11",302.56,302.56,0
Entubadora,PX05060,"2018-06-14 11:38:11","2018-06-14 12:10:59",195.72,195.72,0
Entubadora,2CS962,"2018-06-14 12:10:59","2018-06-14 12:49:59",0,0,0
Entubadora,SW32760,"2018-06-14 12:49:59","2018-06-14 12:57:46",125.01,125.01,0
Entubadora,SW36526,"2018-06-14 12:57:46","2018-06-14 13:23:23",329.03,329.03,0
Entubadora,SW36343,"2018-06-14 13:23:23","2018-06-14 13:35:07",243.09,243.09,0
Entubadora,SW36344,"2018-06-14 13:35:07","2018-06-14 13:49:10",231.56,231.56,0
Entubadora,SW36346,"2018-06-14 13:49:10","2018-06-14 14:03:10",267.69,267.69,0
Entubadora,SW36342,"2018-06-14 14:03:10","2018-06-14 14:13:07",235.47,235.47,0
Entubadora,SW27168,"2018-06-14 14:13:07","2018-06-14 14:29:06",257.18,257.18,0
Entubadora,GT53491,"2018-06-14 14:29:06","2018-06-14 15:22:31",166,166,0
Entubadora,GT50783,"2018-06-14 15:22:31","2018-06-14 15:42:05",118,118,0
Entubadora,GT65717,"2018-06-14 15:42:05","2018-06-14 15:50:58",69,69,0
Entubadora,GT50328,"2018-06-14 15:50:58","2018-06-14 16:24:52",128,128,0
Entubadora,GT56791,"2018-06-14 16:24:52","2018-06-14 16:32:29",46,46,0
Entubadora,GT50223,"2018-06-14 16:32:29","2018-06-14 16:55:05",237,237,0
Entubadora,GT46763,"2018-06-14 16:55:05","2018-06-14 17:24:13",200,200,0
Entubadora,SW36347,"2018-06-14 17:24:13","2018-06-14 17:40:17",338.45,338.45,0
Entubadora,SW32760,"2018-06-14 17:40:17","2018-06-14 17:49:29",122.58,122.58,0
Entubadora,SW31909,"2018-06-14 17:49:29","2018-06-14 18:03:59",318.92,318.92,0
Entubadora,SW36342,"2018-06-14 18:03:59","2018-06-14 21:12:12",627.90,627.90,0
Entubadora,SW36346,"2018-06-14 21:12:12","2018-06-14 21:28:53",381.30,381.30,0
Entubadora,SW36343,"2018-06-14 21:28:53","2018-06-14 21:41:36",203.67,203.67,0
Entubadora,SW27168,"2018-06-14 21:41:36","2018-06-14 22:11:04",457.09,457.09,0
Entubadora,GT32436,"2018-06-14 22:11:04","2018-06-14 22:38:28",63,63,0
Entubadora,GT32460,"2018-06-14 22:38:28","2018-06-14 23:04:46",175,175,0
Entubadora,GT33382,"2018-06-14 23:04:46","2018-06-14 23:58:17",282,282,0
Entubadora,SW36348,"2018-06-14 23:58:17","2018-06-15 00:22:28",531.37,531.37,0
Entubadora,SW27168,"2018-06-15 00:22:28","2018-06-15 00:47:56",612.50,612.50,0
Entubadora,SW31891,"2018-06-15 00:47:56","2018-06-15 01:15:24",506.82,506.82,0
Entubadora,SW32237,"2018-06-15 01:15:24","2018-06-15 01:30:03",243.55,243.55,0
Entubadora,SW36342,"2018-06-15 01:30:03","2018-06-15 02:16:20",1037.75,1037.75,0
Entubadora,2CS961,"2018-06-15 02:16:20","2018-06-15 02:26:02",0,0,0
Entubadora,2CS962,"2018-06-15 02:26:02","2018-06-15 03:30:40",0,0,0
Entubadora,GT32220,"2018-06-15 03:30:40","2018-06-15 04:23:24",463,463,0
Entubadora,GT54814,"2018-06-15 04:23:24","2018-06-15 04:45:45",206,206,0
Entubadora,GT65717,"2018-06-15 04:45:45","2018-06-15 04:59:50",92,92,0
Entubadora,2CS965,"2018-06-15 04:59:50","2018-06-15 05:24:36",0,0,0
Entubadora,GT32787,"2018-06-15 05:24:36","2018-06-15 05:28:07",0,0,0
Entubadora,PX06914,"2018-06-15 05:28:07","2018-06-15 06:17:16",670.47,670.47,0
Entubadora,PX05081,"2018-06-15 06:17:16","2018-06-15 06:42:32",469.50,469.50,0
Entubadora,PX05060,"2018-06-15 06:42:32","2018-06-15 07:03:47",77.60,77.60,0
Entubadora,GT32651,"2018-06-15 07:03:47","2018-06-15 08:07:36",255,255,0
Entubadora,GT50223,"2018-06-15 08:07:36","2018-06-15 08:58:48",485,485,0
Entubadora,GT50200,"2018-06-15 08:58:48","2018-06-15 09:30:22",313,313,0
Entubadora,GT56791,"2018-06-15 09:30:22","2018-06-15 09:40:30",83,83,0
Entubadora,GT65717,"2018-06-15 09:40:30","2018-06-15 09:45:41",60,60,0
Entubadora,GT50328,"2018-06-15 09:45:41","2018-06-15 09:48:02",0,0,0
Entubadora,GT51588,"2018-06-15 09:48:02","2018-06-15 10:03:00",129,129,0
Entubadora,GT46763,"2018-06-15 10:03:00","2018-06-15 10:29:38",207,207,0
Entubadora,GT46714,"2018-06-15 10:29:38","2018-06-15 10:46:07",134,134,0
Entubadora,GT53704,"2018-06-15 10:46:07","2018-06-15 10:59:01",81,81,0
Entubadora,GT55271,"2018-06-15 10:59:01","2018-06-15 11:13:55",129,129,0
Entubadora,GT51746,"2018-06-15 11:13:55","2018-06-15 11:51:10",319,319,0
Entubadora,SW31871,"2018-06-15 11:51:10","2018-06-15 12:09:27",282.90,282.90,0
Entubadora,SW31966,"2018-06-15 12:09:27","2018-06-15 12:42:04",379.27,379.27,0
Entubadora,SW32237,"2018-06-15 12:42:04","2018-06-15 12:54:02",238.22,238.22,0
Entubadora,SW36346,"2018-06-15 12:54:02","2018-06-15 13:28:46",835.33,835.33,0
Entubadora,SW36342,"2018-06-15 13:28:46","2018-06-15 14:05:03",800.83,800.84,0
Entubadora,SW27168,"2018-06-15 14:05:03","2018-06-15 14:23:46",436.55,436.55,0
Entubadora,SW36345,"2018-06-15 14:23:46","2018-06-15 14:37:36",263.61,263.61,0
Entubadora,SW36526,"2018-06-15 14:37:36","2018-06-15 14:53:45",335.13,335.13,0
Entubadora,SW36344,"2018-06-15 14:53:45","2018-06-15 15:04:22",182.56,182.56,0
Entubadora,SW32760,"2018-06-15 15:04:22","2018-06-15 15:21:27",191.26,191.26,0
Entubadora,2CS962,"2018-06-15 15:21:27","2018-06-15 15:48:59",0,0,0
Entubadora,GT57445-1,"2018-06-15 15:48:59","2018-06-15 16:25:31",0,0,0
Entubadora,GT32503,"2018-06-15 16:25:31","2018-06-15 16:39:23",10,10,0
Entubadora,GT33381,"2018-06-15 16:39:23","2018-06-15 17:08:47",47,47,0
Entubadora,GT52290,"2018-06-15 17:08:47","2018-06-15 17:28:13",57,57,0
Entubadora,GT32460,"2018-06-15 17:28:13","2018-06-15 17:53:04",126,126,0
Entubadora,SW36348,"2018-06-15 17:53:04","2018-06-15 20:51:12",567.47,567.47,0
Entubadora,SW36343,"2018-06-15 20:51:12","2018-06-15 21:06:11",137.74,137.74,0
Entubadora,SW27168,"2018-06-15 21:06:11","2018-06-15 21:24:40",356.37,356.37,0
Entubadora,SW36342,"2018-06-15 21:24:40","2018-06-15 21:53:43",704.12,704.12,0
Entubadora,SW36347,"2018-06-15 21:53:43","2018-06-15 22:03:41",186.44,186.44,0
Entubadora,SW31909,"2018-06-15 22:03:41","2018-06-15 22:28:17",468.47,468.47,0
Entubadora,GT53491,"2018-06-15 22:28:17","2018-06-15 22:57:16",194,194,0
Entubadora,GT53634,"2018-06-15 22:57:16","2018-06-15 23:12:20",114,114,0
Entubadora,GT50676,"2018-06-15 23:12:20","2018-06-15 23:28:19",122,122,0
Entubadora,GT53614,"2018-06-15 23:28:19","2018-06-15 23:42:59",121,121,0
Entubadora,GT53634,"2018-06-15 23:42:59","2018-06-15 23:59:17",141,141,0
Entubadora,GT48539,"2018-06-15 23:59:17","2018-06-16 00:02:08",26,26,0
Entubadora,GT50328,"2018-06-16 00:02:08","2018-06-16 00:17:58",93,93,0
Entubadora,GT32220,"2018-06-16 00:17:58","2018-06-16 01:07:57",328,328,0
Entubadora,PX06914,"2018-06-16 01:07:57","2018-06-16 01:41:46",535.67,535.67,0
Entubadora,PX05081,"2018-06-16 01:41:46","2018-06-16 02:03:57",332.54,332.54,0
Entubadora,GT33387,"2018-06-16 02:03:57","2018-06-16 02:34:36",50,50,0
Entubadora,GT33381,"2018-06-16 02:34:36","2018-06-16 02:50:55",0,0,0
Entubadora,GT52290,"2018-06-16 02:50:55","2018-06-16 03:50:38",74,74,0
Entubadora,GT32651,"2018-06-16 03:50:38","2018-06-16 04:29:38",238,238,0
Entubadora,GT32460,"2018-06-16 04:29:38","2018-06-16 04:58:51",200,200,0
Entubadora,GT33390,"2018-06-16 04:58:51","2018-06-16 05:38:17",214,214,0
Entubadora,5910-1,"2018-06-16 05:38:17","2018-06-16 06:20:59",91,91,0
Entubadora,5910-2,"2018-06-16 06:20:59","2018-06-16 07:02:55",88,88,0
Entubadora,SW36342,"2018-06-16 07:02:55","2018-06-16 07:32:28",550.49,550.49,0
